"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species","doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-2.46352048150792,"1","2001",270,6.068933162809,-2.46352048150792,6.068933162809,35,0.00857137964994702,0.00341664713574668,0.0216258787071045,0.95,"median","qi",90,2001-03-31,0.455680057990301,0.570665568203613,0.528228484525639,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2001",270,14.8008487287489,-3.84718711901941,14.8008487287489,35,1.86071800470291e-05,1.40692933338541e-06,0.00662227057568172,0.95,"median","qi",90,2001-03-31,0.023934915691838,0.0382454363212016,0.0711999304898618,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2002",270,6.068933162809,-2.46352048150792,6.068933162809,36,0.00540632299658926,0.00256263898101634,0.0115240713413941,0.95,"median","qi",90,2002-03-31,0.400738822288254,0.516690461246254,0.62746742620449,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2002",270,14.8008487287489,-3.84718711901941,14.8008487287489,36,6.43412258822023e-05,2.36259668732462e-06,0.00151712633176419,0.95,"median","qi",90,2002-03-31,0.0352221019571694,0.0869595972146755,0.0508064347500685,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2003",270,6.068933162809,-2.46352048150792,6.068933162809,37,0.00134449562934142,0.000346449835282424,0.00366823480269575,0.95,"median","qi",90,2003-03-31,0.634925865760859,0.418203153212424,0.945094765209563,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2003",270,14.8008487287489,-3.84718711901941,14.8008487287489,37,7.90500438710999e-05,2.79127867376183e-07,0.0021282576319518,0.95,"median","qi",90,2003-03-31,0.0389897428146829,0.0159206584373936,0.0619380941929509,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2004",270,6.068933162809,-2.46352048150792,6.068933162809,38,0.0173137926330663,0.00384560162745596,0.0360974648057778,0.95,"median","qi",90,2004-03-30,0.960690707019745,0.632750474821719,0.490078692276752,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2004",270,14.8008487287489,-3.84718711901941,14.8008487287489,38,0.000820155691162791,1.27668015448184e-05,0.00924196049107605,0.95,"median","qi",90,2004-03-30,0.125364872227739,0.0198639831729348,0.0966450845172066,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2005",270,6.068933162809,-2.46352048150792,6.068933162809,39,0.00320908058012943,0.000742090187520989,0.0156841123090228,0.95,"median","qi",90,2005-03-31,0.464566126843063,0.373599155680465,0.75725562296988,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2005",270,14.8008487287489,-3.84718711901941,14.8008487287489,39,0.000184891964851658,2.95273166037321e-05,0.00165122318481688,0.95,"median","qi",90,2005-03-31,0.0444375470547301,0.0279709909600442,0.057958929005285,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2006",270,6.068933162809,-2.46352048150792,6.068933162809,40,0.000590603332686354,0.000375132398620519,0.00155896318213784,0.95,"median","qi",90,2006-03-31,0.271197842994195,0.36721134227257,0.260750938199944,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2006",270,14.8008487287489,-3.84718711901941,14.8008487287489,40,6.19319006139356e-05,3.41763088615783e-05,0.000202051851625926,0.95,"median","qi",90,2006-03-31,0.0158973981625479,0.015933316922776,0.0212507806600488,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2007",270,6.068933162809,-2.46352048150792,6.068933162809,41,0.00676364377411821,0.00397961683370813,0.0131338580253688,0.95,"median","qi",90,2007-03-31,0.464487774988388,0.51707169480804,0.617067636491883,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2007",270,14.8008487287489,-3.84718711901941,14.8008487287489,41,0.000163928810003902,2.65987973413625e-05,0.000677797782897795,0.95,"median","qi",90,2007-03-31,0.0563708433436727,0.0786411822339799,0.0719434808563923,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2008",270,6.068933162809,-2.46352048150792,6.068933162809,42,0.0236515287664269,0.014234015649319,0.0343249086049317,0.95,"median","qi",90,2008-03-30,0.389828722471112,0.422671673903726,0.456424321123919,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2008",270,14.8008487287489,-3.84718711901941,14.8008487287489,42,0.000168629976093222,8.73078473041556e-05,0.000244876410210451,0.95,"median","qi",90,2008-03-30,0.0274435469803459,0.029534288797332,0.0239700709201549,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2009",270,6.068933162809,-2.46352048150792,6.068933162809,43,0.0206777082913648,0.0130857567685908,0.0418906289915235,0.95,"median","qi",90,2009-03-31,0.561092570674213,0.760047433752444,0.700845532075097,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2009",270,14.8008487287489,-3.84718711901941,14.8008487287489,43,0.000120164507220919,1.87199433790203e-05,0.000962057788919349,0.95,"median","qi",90,2009-03-31,0.0466654641142079,0.0230429128953974,0.0327275244866508,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-2.46352048150792,"1","2010",270,6.068933162809,-2.46352048150792,6.068933162809,44,0.0147814261079501,0.00193081533984154,0.187690073645899,0.95,"median","qi",90,2010-03-31,0.561650629748172,0.464899955959672,0.479505478743883,NA,"Natural-origin","Day-of-year (DOY)","Chinook",-3.84718711901941,"1","2010",270,14.8008487287489,-3.84718711901941,14.8008487287489,44,0.00499316683470832,0.00022949186913148,0.044130636359354,0.95,"median","qi",90,2010-03-31,0.122210938063829,0.117521745681818,0.274483816549227,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
