"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-3.73497191227446,"0","2016",270,13.9500151854791,0,0,76,0.00179452622597721,0.000516527160211442,0.0416207931283895,0.95,"median","qi",91,2016-03-31,NA,0.00585166478514603,0.0212162114801962,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2017",270,13.9500151854791,0,0,77,0.00287385491726165,0.000531355421020859,0.0386414845513148,0.95,"median","qi",91,2017-04-01,NA,0.050345799061327,0.0163631661523905,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"0","2018",270,13.9500151854791,0,0,78,0.000617050105984668,9.4690290455722e-05,0.00264246585892844,0.95,"median","qi",91,2018-04-01,NA,0.0248302151934836,0.0604243220505862,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1993",270,13.9500151854791,-3.73497191227446,13.9500151854791,79,2.50911824825944e-05,2.495610259949e-08,0.000368909326471888,0.95,"median","qi",91,1993-04-01,0.0479272086347071,0.0163005130549451,0.0774899797384734,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1994",270,13.9500151854791,-3.73497191227446,13.9500151854791,80,0.000147282198258573,9.02376097443248e-07,0.000991953656022257,0.95,"median","qi",91,1994-04-01,0.123918394268079,0.00403470793527736,0.109758801538931,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1995",270,13.9500151854791,-3.73497191227446,13.9500151854791,81,0.000433325637797215,0.000269944931970743,0.000839889121042696,0.95,"median","qi",91,1995-04-01,0.0480532751099097,0.0534273641583411,0.067319772078632,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1996",270,13.9500151854791,-3.73497191227446,13.9500151854791,82,0.00171889772291338,0.000742159383763445,0.00422278634083965,0.95,"median","qi",91,1996-03-31,0.04441934779253,0.0402776470801635,0.0389384329236617,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1997",270,13.9500151854791,-3.73497191227446,13.9500151854791,83,0.000359563318775616,3.13986097680451e-05,0.00331416439789652,0.95,"median","qi",91,1997-04-01,0.0529492302265323,0.0358926456372634,0.0829159198987095,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1998",270,13.9500151854791,-3.73497191227446,13.9500151854791,84,0.00302694735006617,0.00151900515246103,0.00443909010479313,0.95,"median","qi",91,1998-04-01,0.0977915065953356,0.0681077736234215,0.0993984887786605,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","1999",270,13.9500151854791,-3.73497191227446,13.9500151854791,85,0.00032255149902151,0.00021828741081118,0.000559437048485938,0.95,"median","qi",91,1999-04-01,0.0349887556787402,0.0274273370891488,0.0409738595469571,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
